user_id: 100001878, average_rebuy_date: 0
user_id: 139756567, average_rebuy_date: 0
user_id: 139774835, average_rebuy_date: 6
user_id: 139780128, average_rebuy_date: 0
user_id: 139795059, average_rebuy_date: 4
user_id: 139885879, average_rebuy_date: 0
user_id: 139891563, average_rebuy_date: 10
user_id: 139896291, average_rebuy_date: 0
user_id: 140040145, average_rebuy_date: 4
user_id: 14012650, average_rebuy_date: 0
user_id: 140158728, average_rebuy_date: 0
user_id: 140227692, average_rebuy_date: 0
user_id: 140257001, average_rebuy_date: 6
user_id: 140332109, average_rebuy_date: 4
user_id: 140351939, average_rebuy_date: 8
user_id: 140356732, average_rebuy_date: 0
user_id: 140409125, average_rebuy_date: 2
user_id: 140423268, average_rebuy_date: 0
user_id: 140452690, average_rebuy_date: 0
user_id: 140483725, average_rebuy_date: 0
user_id: 140515194, average_rebuy_date: 0
user_id: 140563378, average_rebuy_date: 0
user_id: 140606196, average_rebuy_date: 0
user_id: 140628062, average_rebuy_date: 0
user_id: 140651069, average_rebuy_date: 0
user_id: 140661231, average_rebuy_date: 1
user_id: 14067253, average_rebuy_date: 7
user_id: 140723279, average_rebuy_date: 0
user_id: 140739491, average_rebuy_date: 0
user_id: 140747079, average_rebuy_date: 0
user_id: 140759237, average_rebuy_date: 1
user_id: 140770379, average_rebuy_date: 0
user_id: 140780237, average_rebuy_date: 0
user_id: 140790174, average_rebuy_date: 0
user_id: 140801686, average_rebuy_date: 4
user_id: 140825250, average_rebuy_date: 3
user_id: 140863269, average_rebuy_date: 0
user_id: 140869856, average_rebuy_date: 0
user_id: 1409005, average_rebuy_date: 0
user_id: 140944295, average_rebuy_date: 0
user_id: 140951912, average_rebuy_date: 2
user_id: 140990654, average_rebuy_date: 1
user_id: 141003659, average_rebuy_date: 5
user_id: 141016162, average_rebuy_date: 0
user_id: 141085465, average_rebuy_date: 0
user_id: 141094962, average_rebuy_date: 0
user_id: 141116365, average_rebuy_date: 0
user_id: 141127578, average_rebuy_date: 0
user_id: 141143284, average_rebuy_date: 0
user_id: 141226151, average_rebuy_date: 0
user_id: 141290489, average_rebuy_date: 0
user_id: 141324182, average_rebuy_date: 0
user_id: 14137229, average_rebuy_date: 0
user_id: 14144843, average_rebuy_date: 0
user_id: 141453769, average_rebuy_date: 23
user_id: 141534742, average_rebuy_date: 5
user_id: 14157293, average_rebuy_date: 0
user_id: 141578499, average_rebuy_date: 0
user_id: 141582467, average_rebuy_date: 1
user_id: 141600808, average_rebuy_date: 4
user_id: 141700273, average_rebuy_date: 0
user_id: 141717702, average_rebuy_date: 0
user_id: 141754029, average_rebuy_date: 0
user_id: 141788152, average_rebuy_date: 5
user_id: 141794752, average_rebuy_date: 0
user_id: 141840594, average_rebuy_date: 0
user_id: 141891337, average_rebuy_date: 3
user_id: 141906479, average_rebuy_date: 0
user_id: 141907831, average_rebuy_date: 0
user_id: 141976720, average_rebuy_date: 0
user_id: 141993120, average_rebuy_date: 7
user_id: 142051625, average_rebuy_date: 1
user_id: 142081324, average_rebuy_date: 0
user_id: 142095821, average_rebuy_date: 1
user_id: 142120051, average_rebuy_date: 0
user_id: 142128942, average_rebuy_date: 1
user_id: 142128951, average_rebuy_date: 0
user_id: 142168798, average_rebuy_date: 1
user_id: 142244794, average_rebuy_date: 16
user_id: 142265405, average_rebuy_date: 15
user_id: 142306361, average_rebuy_date: 0
user_id: 14235689, average_rebuy_date: 0
user_id: 142368840, average_rebuy_date: 7
user_id: 142412247, average_rebuy_date: 0
user_id: 142450275, average_rebuy_date: 0
user_id: 142455899, average_rebuy_date: 0
user_id: 14281644, average_rebuy_date: 0
user_id: 14282886, average_rebuy_date: 0
user_id: 14355777, average_rebuy_date: 0
user_id: 14389364, average_rebuy_date: 0
user_id: 14447131, average_rebuy_date: 5
user_id: 14509184, average_rebuy_date: 0
user_id: 14512595, average_rebuy_date: 26
user_id: 14515063, average_rebuy_date: 0
user_id: 14577083, average_rebuy_date: 0
user_id: 14664626, average_rebuy_date: 4
user_id: 14735918, average_rebuy_date: 0
user_id: 14759968, average_rebuy_date: 0
user_id: 14804631, average_rebuy_date: 0
user_id: 14815206, average_rebuy_date: 1
user_id: 1485361, average_rebuy_date: 0
user_id: 14946743, average_rebuy_date: 0
user_id: 14982762, average_rebuy_date: 1
user_id: 15064877, average_rebuy_date: 0
user_id: 15089689, average_rebuy_date: 0
user_id: 15120218, average_rebuy_date: 2
user_id: 15145344, average_rebuy_date: 0
user_id: 151617, average_rebuy_date: 0
user_id: 15171548, average_rebuy_date: 3
user_id: 15183813, average_rebuy_date: 4
user_id: 15187673, average_rebuy_date: 0
user_id: 15241291, average_rebuy_date: 5
user_id: 15243855, average_rebuy_date: 1
user_id: 15304564, average_rebuy_date: 4
user_id: 1533885, average_rebuy_date: 0
user_id: 15386874, average_rebuy_date: 0
user_id: 15392376, average_rebuy_date: 0
user_id: 15437545, average_rebuy_date: 0
user_id: 15473588, average_rebuy_date: 0
user_id: 15494311, average_rebuy_date: 0
user_id: 15503033, average_rebuy_date: 0
user_id: 15511710, average_rebuy_date: 0
user_id: 15541192, average_rebuy_date: 0
user_id: 15600560, average_rebuy_date: 0
user_id: 156608, average_rebuy_date: 3
user_id: 15688979, average_rebuy_date: 2
user_id: 15706809, average_rebuy_date: 16
user_id: 157097, average_rebuy_date: 9
user_id: 15758254, average_rebuy_date: 0
user_id: 15777503, average_rebuy_date: 0
user_id: 15834893, average_rebuy_date: 10
user_id: 1588502, average_rebuy_date: 12
user_id: 15924838, average_rebuy_date: 0
user_id: 15944310, average_rebuy_date: 14
user_id: 15987177, average_rebuy_date: 7
user_id: 16017921, average_rebuy_date: 3
user_id: 16043768, average_rebuy_date: 0
user_id: 16061238, average_rebuy_date: 6
user_id: 16066732, average_rebuy_date: 0
user_id: 16071365, average_rebuy_date: 6
user_id: 16096940, average_rebuy_date: 1
user_id: 16113880, average_rebuy_date: 0
user_id: 16137242, average_rebuy_date: 5
user_id: 16263185, average_rebuy_date: 0
user_id: 16269352, average_rebuy_date: 0
user_id: 16330947, average_rebuy_date: 0
user_id: 16332862, average_rebuy_date: 0
user_id: 16367992, average_rebuy_date: 18
user_id: 16407705, average_rebuy_date: 17
user_id: 16416706, average_rebuy_date: 0
user_id: 16419618, average_rebuy_date: 3
user_id: 16423734, average_rebuy_date: 0
user_id: 16493838, average_rebuy_date: 0
user_id: 16511689, average_rebuy_date: 0
user_id: 16590671, average_rebuy_date: 0
user_id: 16601288, average_rebuy_date: 0
user_id: 16606794, average_rebuy_date: 0
user_id: 16611975, average_rebuy_date: 0
user_id: 16623516, average_rebuy_date: 0
user_id: 16641115, average_rebuy_date: 0
user_id: 16676403, average_rebuy_date: 0
user_id: 16740912, average_rebuy_date: 1
user_id: 16755897, average_rebuy_date: 0
user_id: 16807373, average_rebuy_date: 0
user_id: 16832057, average_rebuy_date: 0
user_id: 16847823, average_rebuy_date: 1
user_id: 16895773, average_rebuy_date: 0
user_id: 16905986, average_rebuy_date: 0
user_id: 16918270, average_rebuy_date: 6
user_id: 16921029, average_rebuy_date: 0
user_id: 17048049, average_rebuy_date: 2
user_id: 17117517, average_rebuy_date: 0
user_id: 17172693, average_rebuy_date: 3
user_id: 17216075, average_rebuy_date: 1
user_id: 17230300, average_rebuy_date: 0
user_id: 1725399, average_rebuy_date: 0
user_id: 17312843, average_rebuy_date: 1
user_id: 17318106, average_rebuy_date: 1
user_id: 17328648, average_rebuy_date: 0
user_id: 17340020, average_rebuy_date: 0
user_id: 17341591, average_rebuy_date: 0
user_id: 17343043, average_rebuy_date: 0
user_id: 17362237, average_rebuy_date: 3
user_id: 17373553, average_rebuy_date: 0
user_id: 17374737, average_rebuy_date: 0
user_id: 17377868, average_rebuy_date: 0
user_id: 17432120, average_rebuy_date: 5
user_id: 17529630, average_rebuy_date: 0
user_id: 17628487, average_rebuy_date: 6
user_id: 17635361, average_rebuy_date: 0
user_id: 17655263, average_rebuy_date: 0
user_id: 17672892, average_rebuy_date: 0
user_id: 17684274, average_rebuy_date: 0
user_id: 1769128, average_rebuy_date: 6
user_id: 17696910, average_rebuy_date: 2
user_id: 17757827, average_rebuy_date: 0
user_id: 17809628, average_rebuy_date: 0
user_id: 17816597, average_rebuy_date: 4
user_id: 17821367, average_rebuy_date: 6
user_id: 17825390, average_rebuy_date: 0
user_id: 17825629, average_rebuy_date: 0
user_id: 17907443, average_rebuy_date: 0
user_id: 17908580, average_rebuy_date: 3
user_id: 17924218, average_rebuy_date: 5
user_id: 17962946, average_rebuy_date: 0
user_id: 17979588, average_rebuy_date: 0
user_id: 18004160, average_rebuy_date: 0
user_id: 18017690, average_rebuy_date: 0
user_id: 18031985, average_rebuy_date: 0
user_id: 1805740, average_rebuy_date: 4
user_id: 1806084, average_rebuy_date: 0
user_id: 18072808, average_rebuy_date: 1
user_id: 18207861, average_rebuy_date: 0
user_id: 18216712, average_rebuy_date: 0
user_id: 18244844, average_rebuy_date: 0
user_id: 1824572, average_rebuy_date: 0
user_id: 18292376, average_rebuy_date: 9
user_id: 18301670, average_rebuy_date: 0
user_id: 18302150, average_rebuy_date: 7
user_id: 18315147, average_rebuy_date: 0
user_id: 18318788, average_rebuy_date: 1
user_id: 18320375, average_rebuy_date: 0
user_id: 1834928, average_rebuy_date: 9
user_id: 18391635, average_rebuy_date: 0
user_id: 18396338, average_rebuy_date: 0
user_id: 18452620, average_rebuy_date: 11
user_id: 18519220, average_rebuy_date: 0
user_id: 1857066, average_rebuy_date: 0
user_id: 18597404, average_rebuy_date: 0
user_id: 18649051, average_rebuy_date: 0
user_id: 18728199, average_rebuy_date: 0
user_id: 18781926, average_rebuy_date: 0
user_id: 18869716, average_rebuy_date: 0
user_id: 18883390, average_rebuy_date: 0
user_id: 18927299, average_rebuy_date: 0
user_id: 189833, average_rebuy_date: 0
user_id: 18997016, average_rebuy_date: 0
user_id: 19010396, average_rebuy_date: 0
user_id: 190327, average_rebuy_date: 13
user_id: 19132982, average_rebuy_date: 0
user_id: 19146119, average_rebuy_date: 1
user_id: 19229301, average_rebuy_date: 2
user_id: 1926899, average_rebuy_date: 5
user_id: 19277570, average_rebuy_date: 0
user_id: 19338057, average_rebuy_date: 0
user_id: 19373594, average_rebuy_date: 0
user_id: 19388858, average_rebuy_date: 0
user_id: 19478600, average_rebuy_date: 2
user_id: 19561223, average_rebuy_date: 14
user_id: 19581999, average_rebuy_date: 0
user_id: 19589004, average_rebuy_date: 0
user_id: 1963813, average_rebuy_date: 0
user_id: 19708378, average_rebuy_date: 0
user_id: 19769406, average_rebuy_date: 0
user_id: 19803129, average_rebuy_date: 0
user_id: 19805334, average_rebuy_date: 0
user_id: 19831033, average_rebuy_date: 0
user_id: 19911284, average_rebuy_date: 0
user_id: 19984096, average_rebuy_date: 0
user_id: 19985990, average_rebuy_date: 0
user_id: 2003464, average_rebuy_date: 3
user_id: 20116814, average_rebuy_date: 2
user_id: 20123340, average_rebuy_date: 0
user_id: 20174399, average_rebuy_date: 4
user_id: 20180785, average_rebuy_date: 0
user_id: 20201571, average_rebuy_date: 0
user_id: 20264430, average_rebuy_date: 1
user_id: 20307844, average_rebuy_date: 0
user_id: 20329246, average_rebuy_date: 0
user_id: 20347929, average_rebuy_date: 0
user_id: 20379505, average_rebuy_date: 2
user_id: 20390004, average_rebuy_date: 0
user_id: 20472131, average_rebuy_date: 6
user_id: 20497713, average_rebuy_date: 0
user_id: 20509405, average_rebuy_date: 0
user_id: 20516700, average_rebuy_date: 0
user_id: 20564639, average_rebuy_date: 0
user_id: 20653615, average_rebuy_date: 0
user_id: 20694838, average_rebuy_date: 0
user_id: 20754693, average_rebuy_date: 1
user_id: 20773583, average_rebuy_date: 0
user_id: 20774386, average_rebuy_date: 5
user_id: 20786149, average_rebuy_date: 0
user_id: 2079867, average_rebuy_date: 0
user_id: 20799662, average_rebuy_date: 2
user_id: 20824894, average_rebuy_date: 0
user_id: 20849275, average_rebuy_date: 0
user_id: 20903813, average_rebuy_date: 0
user_id: 20909974, average_rebuy_date: 7
user_id: 20912759, average_rebuy_date: 5
user_id: 2103285, average_rebuy_date: 1
user_id: 2103722, average_rebuy_date: 0
user_id: 21038500, average_rebuy_date: 1
user_id: 21089878, average_rebuy_date: 0
user_id: 21115351, average_rebuy_date: 0
user_id: 21131024, average_rebuy_date: 3
user_id: 21140632, average_rebuy_date: 0
user_id: 21184528, average_rebuy_date: 0
user_id: 21195090, average_rebuy_date: 0
user_id: 21202467, average_rebuy_date: 0
user_id: 21217939, average_rebuy_date: 0
user_id: 21266227, average_rebuy_date: 0
user_id: 2128246, average_rebuy_date: 0
user_id: 2131753, average_rebuy_date: 0
user_id: 21332019, average_rebuy_date: 0
user_id: 21355438, average_rebuy_date: 0
user_id: 21358985, average_rebuy_date: 0
user_id: 21363716, average_rebuy_date: 4
user_id: 21365758, average_rebuy_date: 0
user_id: 21375743, average_rebuy_date: 6
user_id: 21400875, average_rebuy_date: 1
user_id: 21447166, average_rebuy_date: 0
user_id: 21465106, average_rebuy_date: 1
user_id: 21505975, average_rebuy_date: 0
user_id: 21507233, average_rebuy_date: 0
user_id: 21536694, average_rebuy_date: 0
user_id: 21550476, average_rebuy_date: 0
user_id: 21562611, average_rebuy_date: 0
user_id: 21605110, average_rebuy_date: 1
user_id: 21676430, average_rebuy_date: 0
user_id: 21696214, average_rebuy_date: 0
user_id: 21740397, average_rebuy_date: 0
user_id: 21743048, average_rebuy_date: 0
user_id: 21787418, average_rebuy_date: 0
user_id: 21790996, average_rebuy_date: 0
user_id: 21832523, average_rebuy_date: 8
user_id: 21875488, average_rebuy_date: 0
user_id: 21883663, average_rebuy_date: 7
user_id: 21973088, average_rebuy_date: 0
user_id: 21978171, average_rebuy_date: 1
user_id: 21993808, average_rebuy_date: 0
user_id: 22007082, average_rebuy_date: 0
user_id: 22040312, average_rebuy_date: 0
user_id: 22076896, average_rebuy_date: 1
user_id: 22094658, average_rebuy_date: 1
user_id: 22123389, average_rebuy_date: 4
user_id: 22149457, average_rebuy_date: 0
user_id: 22170979, average_rebuy_date: 6
user_id: 22182160, average_rebuy_date: 3
user_id: 22183500, average_rebuy_date: 3
user_id: 22207490, average_rebuy_date: 0
user_id: 22278371, average_rebuy_date: 0
user_id: 2227874, average_rebuy_date: 2
user_id: 22305188, average_rebuy_date: 0
user_id: 22340122, average_rebuy_date: 16
user_id: 22369795, average_rebuy_date: 0
user_id: 22378126, average_rebuy_date: 0
user_id: 22393155, average_rebuy_date: 2
user_id: 22422703, average_rebuy_date: 0
user_id: 22425841, average_rebuy_date: 0
user_id: 2242773, average_rebuy_date: 2
user_id: 22441068, average_rebuy_date: 0
user_id: 22444189, average_rebuy_date: 1
user_id: 22497620, average_rebuy_date: 13
user_id: 22509276, average_rebuy_date: 1
user_id: 22525341, average_rebuy_date: 0
user_id: 22555846, average_rebuy_date: 16
user_id: 22560823, average_rebuy_date: 1
user_id: 22584113, average_rebuy_date: 0
user_id: 22600903, average_rebuy_date: 0
user_id: 22607012, average_rebuy_date: 0
user_id: 22621152, average_rebuy_date: 0
user_id: 2267344, average_rebuy_date: 1
user_id: 22717072, average_rebuy_date: 0
user_id: 227293, average_rebuy_date: 0
user_id: 22734359, average_rebuy_date: 1
user_id: 22751272, average_rebuy_date: 4
user_id: 22776936, average_rebuy_date: 0
user_id: 22779974, average_rebuy_date: 2
user_id: 22802989, average_rebuy_date: 0
user_id: 2283337, average_rebuy_date: 0
user_id: 22841491, average_rebuy_date: 2
user_id: 22859350, average_rebuy_date: 0
user_id: 22984722, average_rebuy_date: 12
user_id: 22992522, average_rebuy_date: 0
user_id: 22995367, average_rebuy_date: 0
user_id: 2302002, average_rebuy_date: 1
user_id: 23043365, average_rebuy_date: 0
user_id: 23049176, average_rebuy_date: 0
user_id: 23137309, average_rebuy_date: 0
user_id: 23159781, average_rebuy_date: 0
user_id: 23165095, average_rebuy_date: 0
user_id: 2319819, average_rebuy_date: 0
user_id: 23231484, average_rebuy_date: 1
user_id: 23260181, average_rebuy_date: 1
user_id: 23326854, average_rebuy_date: 2
user_id: 23330391, average_rebuy_date: 2
user_id: 23341818, average_rebuy_date: 0
user_id: 23362360, average_rebuy_date: 0
user_id: 23367131, average_rebuy_date: 1
user_id: 23419403, average_rebuy_date: 1
user_id: 23446150, average_rebuy_date: 0
user_id: 2357844, average_rebuy_date: 0
user_id: 23593325, average_rebuy_date: 0
user_id: 23613746, average_rebuy_date: 0
user_id: 2364863, average_rebuy_date: 0
user_id: 23740258, average_rebuy_date: 0
user_id: 23793674, average_rebuy_date: 2
user_id: 23860674, average_rebuy_date: 0
user_id: 23923497, average_rebuy_date: 0
user_id: 23958465, average_rebuy_date: 0
user_id: 24000198, average_rebuy_date: 4
user_id: 2400099, average_rebuy_date: 0
user_id: 24123047, average_rebuy_date: 2
user_id: 24139240, average_rebuy_date: 0
user_id: 24219008, average_rebuy_date: 0
user_id: 24288984, average_rebuy_date: 0
user_id: 24336759, average_rebuy_date: 0
user_id: 24356634, average_rebuy_date: 1
user_id: 24466657, average_rebuy_date: 0
user_id: 24471517, average_rebuy_date: 0
user_id: 24474599, average_rebuy_date: 0
user_id: 24620052, average_rebuy_date: 0
user_id: 24636415, average_rebuy_date: 1
user_id: 24690079, average_rebuy_date: 0
user_id: 24700160, average_rebuy_date: 1
user_id: 247543, average_rebuy_date: 0
user_id: 24759174, average_rebuy_date: 0
user_id: 24803803, average_rebuy_date: 0
user_id: 24805953, average_rebuy_date: 0
user_id: 24808643, average_rebuy_date: 0
user_id: 24814877, average_rebuy_date: 0
user_id: 2489487, average_rebuy_date: 0
user_id: 24967803, average_rebuy_date: 10
user_id: 25008977, average_rebuy_date: 0
user_id: 25020664, average_rebuy_date: 0
user_id: 25040950, average_rebuy_date: 0
user_id: 250843, average_rebuy_date: 1
user_id: 25142712, average_rebuy_date: 2
user_id: 25166903, average_rebuy_date: 0
user_id: 25173367, average_rebuy_date: 0
user_id: 25183118, average_rebuy_date: 0
user_id: 25187340, average_rebuy_date: 1
user_id: 25249494, average_rebuy_date: 0
user_id: 25265512, average_rebuy_date: 0
user_id: 2536588, average_rebuy_date: 7
user_id: 25375727, average_rebuy_date: 0
user_id: 25455279, average_rebuy_date: 0
user_id: 25477392, average_rebuy_date: 3
user_id: 25480257, average_rebuy_date: 0
user_id: 25535039, average_rebuy_date: 20
user_id: 25544044, average_rebuy_date: 2
user_id: 25549508, average_rebuy_date: 0
user_id: 2557196, average_rebuy_date: 0
user_id: 25639546, average_rebuy_date: 0
user_id: 25678919, average_rebuy_date: 3
user_id: 25701566, average_rebuy_date: 0
user_id: 25751195, average_rebuy_date: 0
user_id: 25761045, average_rebuy_date: 0
user_id: 25773958, average_rebuy_date: 0
user_id: 25778057, average_rebuy_date: 0
user_id: 25800692, average_rebuy_date: 0
user_id: 25831491, average_rebuy_date: 0
user_id: 25841169, average_rebuy_date: 0
user_id: 25871996, average_rebuy_date: 0
user_id: 2588780, average_rebuy_date: 0
user_id: 25896264, average_rebuy_date: 4
user_id: 25952339, average_rebuy_date: 0
user_id: 25963511, average_rebuy_date: 0
user_id: 25990178, average_rebuy_date: 0
user_id: 25994909, average_rebuy_date: 0
user_id: 26012948, average_rebuy_date: 2
user_id: 26063061, average_rebuy_date: 0
user_id: 26071320, average_rebuy_date: 0
user_id: 26081392, average_rebuy_date: 0
user_id: 2622091, average_rebuy_date: 6
user_id: 26277198, average_rebuy_date: 1
user_id: 26372667, average_rebuy_date: 0
user_id: 26384257, average_rebuy_date: 0
user_id: 26391467, average_rebuy_date: 0
user_id: 26401646, average_rebuy_date: 1
user_id: 26459606, average_rebuy_date: 4
user_id: 26502265, average_rebuy_date: 0
user_id: 26509398, average_rebuy_date: 0
user_id: 26562102, average_rebuy_date: 0
user_id: 26573714, average_rebuy_date: 0
user_id: 26622553, average_rebuy_date: 2
user_id: 26742658, average_rebuy_date: 3
user_id: 26764288, average_rebuy_date: 0
user_id: 26766183, average_rebuy_date: 0
user_id: 26768217, average_rebuy_date: 0
user_id: 26801916, average_rebuy_date: 0
user_id: 26855463, average_rebuy_date: 0
user_id: 26857141, average_rebuy_date: 1
user_id: 26857882, average_rebuy_date: 3
user_id: 26869643, average_rebuy_date: 0
user_id: 26917106, average_rebuy_date: 0
user_id: 26920547, average_rebuy_date: 4
user_id: 26938449, average_rebuy_date: 4
user_id: 26949426, average_rebuy_date: 0
user_id: 26957136, average_rebuy_date: 3
user_id: 2695854, average_rebuy_date: 0
user_id: 27013196, average_rebuy_date: 0
user_id: 27032913, average_rebuy_date: 0
user_id: 27049458, average_rebuy_date: 0
user_id: 27050179, average_rebuy_date: 0
user_id: 27068656, average_rebuy_date: 0
user_id: 27090424, average_rebuy_date: 0
user_id: 27112508, average_rebuy_date: 0
user_id: 27115433, average_rebuy_date: 2
user_id: 27141122, average_rebuy_date: 1
user_id: 2720721, average_rebuy_date: 4
user_id: 27237010, average_rebuy_date: 0
user_id: 27320888, average_rebuy_date: 0
user_id: 27423844, average_rebuy_date: 0
user_id: 2742560, average_rebuy_date: 1
user_id: 2745737, average_rebuy_date: 0
user_id: 27478941, average_rebuy_date: 0
user_id: 27499498, average_rebuy_date: 0
user_id: 27508149, average_rebuy_date: 0
user_id: 27541947, average_rebuy_date: 0
user_id: 27579582, average_rebuy_date: 0
user_id: 27608145, average_rebuy_date: 0
user_id: 27619929, average_rebuy_date: 0
user_id: 27625049, average_rebuy_date: 0
user_id: 27626311, average_rebuy_date: 3
user_id: 27636346, average_rebuy_date: 0
user_id: 27662805, average_rebuy_date: 2
user_id: 27736230, average_rebuy_date: 5
user_id: 27758941, average_rebuy_date: 0
user_id: 27803245, average_rebuy_date: 0
user_id: 27808271, average_rebuy_date: 1
user_id: 27811537, average_rebuy_date: 0
user_id: 27820493, average_rebuy_date: 0
user_id: 27833657, average_rebuy_date: 0
user_id: 27839004, average_rebuy_date: 0
user_id: 27840504, average_rebuy_date: 0
user_id: 27850931, average_rebuy_date: 0
user_id: 27927595, average_rebuy_date: 4
user_id: 27933232, average_rebuy_date: 1
user_id: 27964788, average_rebuy_date: 0
user_id: 27973180, average_rebuy_date: 5
user_id: 28036057, average_rebuy_date: 10
user_id: 28086954, average_rebuy_date: 0
user_id: 28097175, average_rebuy_date: 0
user_id: 28116055, average_rebuy_date: 0
user_id: 28192835, average_rebuy_date: 0
user_id: 28195796, average_rebuy_date: 1
user_id: 28204658, average_rebuy_date: 0
user_id: 28235067, average_rebuy_date: 0
user_id: 28235535, average_rebuy_date: 0
user_id: 28308227, average_rebuy_date: 0
user_id: 28351817, average_rebuy_date: 2
user_id: 28352963, average_rebuy_date: 4
user_id: 28370474, average_rebuy_date: 26
user_id: 28373415, average_rebuy_date: 3
user_id: 28389417, average_rebuy_date: 0
user_id: 28467700, average_rebuy_date: 0
user_id: 28483040, average_rebuy_date: 3
user_id: 28515753, average_rebuy_date: 4
user_id: 28564144, average_rebuy_date: 4
user_id: 28623961, average_rebuy_date: 0
user_id: 28638001, average_rebuy_date: 4
user_id: 28720302, average_rebuy_date: 4
user_id: 28734621, average_rebuy_date: 0
user_id: 28751106, average_rebuy_date: 0
user_id: 28826774, average_rebuy_date: 0
user_id: 28844915, average_rebuy_date: 0
user_id: 28897086, average_rebuy_date: 14
user_id: 28911161, average_rebuy_date: 0
user_id: 28930771, average_rebuy_date: 0
user_id: 28948171, average_rebuy_date: 6
user_id: 29020561, average_rebuy_date: 0
user_id: 29091169, average_rebuy_date: 0
user_id: 2910556, average_rebuy_date: 1
user_id: 2913602, average_rebuy_date: 0
user_id: 29150925, average_rebuy_date: 2
user_id: 29217415, average_rebuy_date: 0
user_id: 29226661, average_rebuy_date: 0
user_id: 29245673, average_rebuy_date: 0
user_id: 29246035, average_rebuy_date: 9
user_id: 29285910, average_rebuy_date: 10
user_id: 29320594, average_rebuy_date: 0
user_id: 29326716, average_rebuy_date: 0
user_id: 2934039, average_rebuy_date: 0
user_id: 2935703, average_rebuy_date: 2
user_id: 29373526, average_rebuy_date: 0
user_id: 29381952, average_rebuy_date: 0
user_id: 29383294, average_rebuy_date: 0
user_id: 29420856, average_rebuy_date: 0
user_id: 29429701, average_rebuy_date: 0
user_id: 29434857, average_rebuy_date: 3
user_id: 2950136, average_rebuy_date: 0
user_id: 29511444, average_rebuy_date: 2
user_id: 2952532, average_rebuy_date: 0
user_id: 29582784, average_rebuy_date: 0
user_id: 29601369, average_rebuy_date: 0
user_id: 29611751, average_rebuy_date: 0
user_id: 29656912, average_rebuy_date: 0
user_id: 29661255, average_rebuy_date: 3
user_id: 29669124, average_rebuy_date: 5
user_id: 29685853, average_rebuy_date: 0
user_id: 29689901, average_rebuy_date: 0
user_id: 29710830, average_rebuy_date: 1
user_id: 29716977, average_rebuy_date: 0
user_id: 29819397, average_rebuy_date: 0
user_id: 29838929, average_rebuy_date: 0
user_id: 29855200, average_rebuy_date: 0
user_id: 29876306, average_rebuy_date: 0
user_id: 29881921, average_rebuy_date: 0
user_id: 2989110, average_rebuy_date: 0
user_id: 29983125, average_rebuy_date: 0
user_id: 30025100, average_rebuy_date: 1
user_id: 30071480, average_rebuy_date: 0
user_id: 30072819, average_rebuy_date: 0
user_id: 3016266, average_rebuy_date: 0
user_id: 30282407, average_rebuy_date: 0
user_id: 30314033, average_rebuy_date: 3
user_id: 30368071, average_rebuy_date: 0
user_id: 30397332, average_rebuy_date: 0
user_id: 30419421, average_rebuy_date: 0
user_id: 30419994, average_rebuy_date: 3
user_id: 30439138, average_rebuy_date: 23
user_id: 30463766, average_rebuy_date: 0
user_id: 30511762, average_rebuy_date: 0
user_id: 30552706, average_rebuy_date: 0
user_id: 30590613, average_rebuy_date: 0
user_id: 3063448, average_rebuy_date: 4
user_id: 30638228, average_rebuy_date: 0
user_id: 30692164, average_rebuy_date: 2
user_id: 30701625, average_rebuy_date: 0
user_id: 30833242, average_rebuy_date: 6
user_id: 30838173, average_rebuy_date: 2
user_id: 30915777, average_rebuy_date: 0
user_id: 31050275, average_rebuy_date: 14
user_id: 31076937, average_rebuy_date: 0
user_id: 31183701, average_rebuy_date: 0
user_id: 31185970, average_rebuy_date: 1
user_id: 31190628, average_rebuy_date: 0
user_id: 31207229, average_rebuy_date: 4
user_id: 31210346, average_rebuy_date: 0
user_id: 31298818, average_rebuy_date: 2
user_id: 31309091, average_rebuy_date: 0
user_id: 31413542, average_rebuy_date: 0
user_id: 3141933, average_rebuy_date: 3
user_id: 31433604, average_rebuy_date: 0
user_id: 31446692, average_rebuy_date: 0
user_id: 31463929, average_rebuy_date: 0
user_id: 31471752, average_rebuy_date: 0
user_id: 31503308, average_rebuy_date: 3
user_id: 31557701, average_rebuy_date: 0
user_id: 31612475, average_rebuy_date: 0
user_id: 31663890, average_rebuy_date: 0
user_id: 31667005, average_rebuy_date: 0
user_id: 3166978, average_rebuy_date: 1
user_id: 31700289, average_rebuy_date: 6
user_id: 31717348, average_rebuy_date: 24
user_id: 31727427, average_rebuy_date: 0
user_id: 31729893, average_rebuy_date: 0
user_id: 31732015, average_rebuy_date: 0
user_id: 31735497, average_rebuy_date: 0
user_id: 31751984, average_rebuy_date: 6
user_id: 31779961, average_rebuy_date: 0
user_id: 31872335, average_rebuy_date: 1
user_id: 31879400, average_rebuy_date: 0
user_id: 3190957, average_rebuy_date: 0
user_id: 31922219, average_rebuy_date: 0
user_id: 31942750, average_rebuy_date: 0
user_id: 31943268, average_rebuy_date: 0
user_id: 31986029, average_rebuy_date: 4
user_id: 31993013, average_rebuy_date: 0
user_id: 32033919, average_rebuy_date: 3
user_id: 32054639, average_rebuy_date: 0
user_id: 32059002, average_rebuy_date: 0
user_id: 32168566, average_rebuy_date: 1
user_id: 3227231, average_rebuy_date: 0
user_id: 32291040, average_rebuy_date: 0
