user_id: 100001878, buy_count: 36
user_id: 28106685, buy_count: 7
user_id: 28116055, buy_count: 12
user_id: 28129419, buy_count: 4
user_id: 2814416, buy_count: 10
user_id: 28160359, buy_count: 1
user_id: 28192835, buy_count: 4
user_id: 28195796, buy_count: 11
user_id: 28204652, buy_count: 2
user_id: 28204658, buy_count: 12
user_id: 2820961, buy_count: 24
user_id: 28226509, buy_count: 6
user_id: 28235067, buy_count: 20
user_id: 28235535, buy_count: 36
user_id: 28252122, buy_count: 12
user_id: 28257786, buy_count: 8
user_id: 28277274, buy_count: 3
user_id: 28293619, buy_count: 3
user_id: 28296618, buy_count: 11
user_id: 28308227, buy_count: 16
user_id: 28332552, buy_count: 5
user_id: 28351817, buy_count: 5
user_id: 28352963, buy_count: 10
user_id: 28370474, buy_count: 15
user_id: 28373415, buy_count: 30
user_id: 28389417, buy_count: 11
user_id: 2839379, buy_count: 4
user_id: 28415553, buy_count: 5
user_id: 2845412, buy_count: 6
user_id: 28462928, buy_count: 6
user_id: 28467700, buy_count: 50
user_id: 28483040, buy_count: 7
user_id: 28515753, buy_count: 15
user_id: 28533948, buy_count: 2
user_id: 28564144, buy_count: 11
user_id: 28587433, buy_count: 4
user_id: 28623961, buy_count: 36
user_id: 28638001, buy_count: 33
user_id: 28639853, buy_count: 2
user_id: 28665006, buy_count: 4
user_id: 28692321, buy_count: 10
user_id: 28694278, buy_count: 3
user_id: 28699943, buy_count: 7
user_id: 2870275, buy_count: 5
user_id: 28720302, buy_count: 29
user_id: 28722407, buy_count: 13
user_id: 28734621, buy_count: 27
user_id: 28739065, buy_count: 11
user_id: 28743854, buy_count: 2
user_id: 28751106, buy_count: 7
user_id: 28791007, buy_count: 6
user_id: 28806122, buy_count: 8
user_id: 28808272, buy_count: 2
user_id: 28826774, buy_count: 45
user_id: 2883429, buy_count: 1
user_id: 28844915, buy_count: 7
user_id: 28867140, buy_count: 1
user_id: 28877018, buy_count: 9
user_id: 2887948, buy_count: 2
user_id: 28897086, buy_count: 30
user_id: 28911161, buy_count: 8
user_id: 28917650, buy_count: 5
user_id: 28930771, buy_count: 8
user_id: 28948171, buy_count: 23
user_id: 28962754, buy_count: 2
user_id: 28967361, buy_count: 6
user_id: 2896763, buy_count: 1
user_id: 28969349, buy_count: 3
user_id: 28972250, buy_count: 10
user_id: 28975138, buy_count: 26
user_id: 29020561, buy_count: 4
user_id: 29032154, buy_count: 5
user_id: 29072139, buy_count: 6
user_id: 29080791, buy_count: 5
user_id: 29091169, buy_count: 8
user_id: 2910556, buy_count: 33
user_id: 2913602, buy_count: 36
user_id: 29150925, buy_count: 17
user_id: 29160893, buy_count: 5
user_id: 29173819, buy_count: 3
user_id: 29197258, buy_count: 11
user_id: 29217415, buy_count: 9
user_id: 29226661, buy_count: 5
user_id: 29245673, buy_count: 9
user_id: 29246035, buy_count: 10
user_id: 29285910, buy_count: 9
user_id: 29301311, buy_count: 1
user_id: 29320594, buy_count: 10
user_id: 29321251, buy_count: 7
user_id: 29326716, buy_count: 21
user_id: 29332454, buy_count: 2
user_id: 2934039, buy_count: 6
user_id: 29351255, buy_count: 3
user_id: 2935703, buy_count: 19
user_id: 29373526, buy_count: 21
user_id: 29381952, buy_count: 21
user_id: 29383294, buy_count: 9
user_id: 29388134, buy_count: 4
user_id: 29420856, buy_count: 27
user_id: 29429701, buy_count: 3
user_id: 29434857, buy_count: 14
user_id: 29459216, buy_count: 3
user_id: 29489427, buy_count: 2
user_id: 2950136, buy_count: 24
user_id: 29511444, buy_count: 40
user_id: 29524082, buy_count: 2
user_id: 2952532, buy_count: 19
user_id: 29550258, buy_count: 1
user_id: 29582784, buy_count: 17
user_id: 29583836, buy_count: 1
user_id: 29601369, buy_count: 75
user_id: 29611751, buy_count: 16
user_id: 29628336, buy_count: 2
user_id: 29641259, buy_count: 5
user_id: 29644155, buy_count: 7
user_id: 29656912, buy_count: 29
user_id: 29661255, buy_count: 8
user_id: 29669124, buy_count: 17
user_id: 2967122, buy_count: 8
user_id: 29685853, buy_count: 7
user_id: 29689901, buy_count: 50
user_id: 29699014, buy_count: 2
user_id: 29710830, buy_count: 43
user_id: 29716977, buy_count: 30
user_id: 29717165, buy_count: 10
user_id: 29760352, buy_count: 29
user_id: 29776188, buy_count: 6
user_id: 29791483, buy_count: 10
user_id: 29819397, buy_count: 13
user_id: 29838929, buy_count: 10
user_id: 29853992, buy_count: 7
user_id: 29855200, buy_count: 4
user_id: 29876306, buy_count: 11
user_id: 29878513, buy_count: 7
user_id: 29881921, buy_count: 4
user_id: 2989110, buy_count: 27
user_id: 29983125, buy_count: 21
user_id: 29985681, buy_count: 2
user_id: 30025100, buy_count: 28
user_id: 30025213, buy_count: 2
user_id: 30031297, buy_count: 3
user_id: 30071480, buy_count: 11
user_id: 30071884, buy_count: 10
user_id: 30072819, buy_count: 2
user_id: 30079563, buy_count: 4
user_id: 30080377, buy_count: 8
user_id: 30100119, buy_count: 15
user_id: 3016266, buy_count: 11
user_id: 30170700, buy_count: 1
user_id: 30198310, buy_count: 2
user_id: 30226785, buy_count: 3
user_id: 30282407, buy_count: 14
user_id: 30314033, buy_count: 10
user_id: 30353552, buy_count: 14
user_id: 30360670, buy_count: 38
user_id: 30368071, buy_count: 38
user_id: 30385077, buy_count: 9
user_id: 30397332, buy_count: 8
user_id: 30419421, buy_count: 12
user_id: 30419994, buy_count: 28
user_id: 30439138, buy_count: 10
user_id: 30439175, buy_count: 6
user_id: 30463766, buy_count: 7
user_id: 30506808, buy_count: 7
user_id: 30511142, buy_count: 1
user_id: 30511762, buy_count: 12
user_id: 30516756, buy_count: 4
user_id: 30550099, buy_count: 1
user_id: 30552706, buy_count: 24
user_id: 30578112, buy_count: 9
user_id: 30590613, buy_count: 22
user_id: 30592468, buy_count: 2
user_id: 30596156, buy_count: 4
user_id: 3063448, buy_count: 21
user_id: 30638228, buy_count: 8
user_id: 30647114, buy_count: 1
user_id: 3065306, buy_count: 11
user_id: 3066501, buy_count: 1
user_id: 30683859, buy_count: 3
user_id: 30692164, buy_count: 29
user_id: 30701625, buy_count: 12
user_id: 30701881, buy_count: 2
user_id: 30717687, buy_count: 2
user_id: 30740491, buy_count: 13
user_id: 30764977, buy_count: 3
user_id: 30805076, buy_count: 1
user_id: 30817416, buy_count: 1
user_id: 30833242, buy_count: 7
user_id: 30835000, buy_count: 1
user_id: 30838173, buy_count: 24
user_id: 30839253, buy_count: 24
user_id: 30853624, buy_count: 1
user_id: 30868346, buy_count: 6
user_id: 30869439, buy_count: 6
user_id: 3089923, buy_count: 2
user_id: 30905877, buy_count: 7
user_id: 30915717, buy_count: 1
user_id: 30915777, buy_count: 42
user_id: 30933630, buy_count: 12
user_id: 30937033, buy_count: 5
user_id: 30955749, buy_count: 13
user_id: 31050275, buy_count: 7
user_id: 31052402, buy_count: 14
user_id: 31076937, buy_count: 32
user_id: 31110873, buy_count: 1
user_id: 31178340, buy_count: 7
user_id: 31183701, buy_count: 21
user_id: 31185970, buy_count: 11
user_id: 31190628, buy_count: 14
user_id: 31192881, buy_count: 2
user_id: 31207229, buy_count: 23
user_id: 31210346, buy_count: 10
user_id: 31298818, buy_count: 8
user_id: 31309091, buy_count: 11
user_id: 31331524, buy_count: 1
user_id: 31408686, buy_count: 7
user_id: 31413542, buy_count: 7
user_id: 3141769, buy_count: 8
user_id: 3141933, buy_count: 6
user_id: 31433604, buy_count: 6
user_id: 31435351, buy_count: 8
user_id: 31446692, buy_count: 36
user_id: 31449327, buy_count: 16
user_id: 31456426, buy_count: 6
user_id: 31456519, buy_count: 5
user_id: 31463929, buy_count: 21
user_id: 31464363, buy_count: 1
user_id: 31471752, buy_count: 11
user_id: 31495737, buy_count: 1
user_id: 31503308, buy_count: 31
user_id: 31538214, buy_count: 3
user_id: 31557701, buy_count: 15
user_id: 31559991, buy_count: 1
user_id: 31565417, buy_count: 8
user_id: 31612475, buy_count: 6
user_id: 3162324, buy_count: 8
user_id: 31663890, buy_count: 10
user_id: 31667005, buy_count: 19
user_id: 3166978, buy_count: 45
user_id: 31700289, buy_count: 12
user_id: 31717348, buy_count: 12
user_id: 31723437, buy_count: 1
user_id: 31727427, buy_count: 12
user_id: 31729893, buy_count: 12
user_id: 31732015, buy_count: 34
user_id: 31735497, buy_count: 37
user_id: 31751984, buy_count: 15
user_id: 31777926, buy_count: 8
user_id: 31779961, buy_count: 3
user_id: 31816906, buy_count: 16
user_id: 31850208, buy_count: 13
user_id: 31872335, buy_count: 15
user_id: 31879400, buy_count: 14
user_id: 31883407, buy_count: 4
user_id: 31888245, buy_count: 3
user_id: 3190957, buy_count: 9
user_id: 31922219, buy_count: 7
user_id: 3192805, buy_count: 6
user_id: 31937102, buy_count: 8
user_id: 31942750, buy_count: 72
user_id: 31943268, buy_count: 6
user_id: 31943943, buy_count: 9
user_id: 31986029, buy_count: 6
user_id: 31993013, buy_count: 23
user_id: 31994149, buy_count: 2
user_id: 31997910, buy_count: 5
user_id: 32006957, buy_count: 11
user_id: 32019585, buy_count: 11
user_id: 32033919, buy_count: 14
user_id: 32044541, buy_count: 5
user_id: 32054639, buy_count: 17
user_id: 32059002, buy_count: 18
user_id: 32099325, buy_count: 6
user_id: 32099605, buy_count: 1
user_id: 32145882, buy_count: 12
user_id: 32168566, buy_count: 20
user_id: 32185277, buy_count: 8
user_id: 32191955, buy_count: 12
user_id: 32198657, buy_count: 10
user_id: 32203843, buy_count: 9
user_id: 3227231, buy_count: 29
user_id: 32281684, buy_count: 8
user_id: 32291040, buy_count: 8
user_id: 32303347, buy_count: 5
user_id: 32303536, buy_count: 2
user_id: 3233000, buy_count: 6
user_id: 32334610, buy_count: 5
user_id: 32349430, buy_count: 8
user_id: 32353000, buy_count: 1
user_id: 32353187, buy_count: 18
user_id: 32377098, buy_count: 42
user_id: 32399786, buy_count: 22
user_id: 3240412, buy_count: 1
user_id: 32417348, buy_count: 5
user_id: 32432926, buy_count: 9
user_id: 32435644, buy_count: 5
user_id: 32438624, buy_count: 20
user_id: 32445953, buy_count: 10
user_id: 32473312, buy_count: 1
user_id: 32474658, buy_count: 7
user_id: 32495375, buy_count: 11
user_id: 32506286, buy_count: 3
user_id: 32510862, buy_count: 5
user_id: 32535404, buy_count: 4
user_id: 32541073, buy_count: 11
user_id: 32562103, buy_count: 3
user_id: 32572266, buy_count: 9
user_id: 32616448, buy_count: 12
user_id: 32621604, buy_count: 2
user_id: 32623505, buy_count: 17
user_id: 32681100, buy_count: 24
user_id: 32684812, buy_count: 43
user_id: 32686647, buy_count: 4
user_id: 32695127, buy_count: 17
user_id: 32699108, buy_count: 4
user_id: 32701795, buy_count: 3
user_id: 32728520, buy_count: 6
user_id: 32738038, buy_count: 16
user_id: 32755257, buy_count: 3
user_id: 32792857, buy_count: 26
user_id: 32800923, buy_count: 14
user_id: 32812781, buy_count: 7
user_id: 3282021, buy_count: 39
user_id: 32831611, buy_count: 31
user_id: 32837469, buy_count: 33
user_id: 32845489, buy_count: 7
user_id: 32851381, buy_count: 33
user_id: 32874098, buy_count: 1
user_id: 32881965, buy_count: 2
user_id: 32903403, buy_count: 14
user_id: 32919395, buy_count: 5
user_id: 32922636, buy_count: 9
user_id: 32927277, buy_count: 10
user_id: 32992894, buy_count: 2
user_id: 33005419, buy_count: 8
user_id: 33019836, buy_count: 14
user_id: 33039526, buy_count: 16
user_id: 3304327, buy_count: 19
user_id: 33050706, buy_count: 18
user_id: 33054630, buy_count: 2
user_id: 33077425, buy_count: 13
user_id: 33116829, buy_count: 26
user_id: 33162726, buy_count: 25
user_id: 33166824, buy_count: 1
user_id: 33173119, buy_count: 11
user_id: 3318666, buy_count: 40
user_id: 33213066, buy_count: 21
user_id: 33217959, buy_count: 9
user_id: 3324323, buy_count: 2
user_id: 33245877, buy_count: 4
user_id: 33251710, buy_count: 3
user_id: 33259936, buy_count: 19
user_id: 3328558, buy_count: 21
user_id: 33298619, buy_count: 13
user_id: 33303512, buy_count: 17
user_id: 33315048, buy_count: 8
user_id: 33356728, buy_count: 19
user_id: 33359405, buy_count: 15
user_id: 33366026, buy_count: 5
user_id: 33366958, buy_count: 23
user_id: 33371922, buy_count: 32
user_id: 33388747, buy_count: 6
user_id: 33403236, buy_count: 3
user_id: 33424560, buy_count: 19
user_id: 33448326, buy_count: 225
user_id: 33463484, buy_count: 41
user_id: 33503479, buy_count: 5
user_id: 3350428, buy_count: 8
user_id: 33513319, buy_count: 4
user_id: 33517755, buy_count: 5
user_id: 33535844, buy_count: 15
user_id: 33539471, buy_count: 3
user_id: 33544881, buy_count: 21
user_id: 33549970, buy_count: 6
user_id: 33563000, buy_count: 2
user_id: 33596774, buy_count: 9
user_id: 33614374, buy_count: 9
user_id: 33622339, buy_count: 2
user_id: 33649704, buy_count: 3
user_id: 33660702, buy_count: 25
user_id: 33674599, buy_count: 1
user_id: 33682194, buy_count: 2
user_id: 33685148, buy_count: 3
user_id: 33687452, buy_count: 4
user_id: 33700619, buy_count: 7
user_id: 337191, buy_count: 4
user_id: 33729290, buy_count: 2
user_id: 33739321, buy_count: 13
user_id: 33739957, buy_count: 1
user_id: 3375066, buy_count: 14
user_id: 33770972, buy_count: 10
user_id: 33797179, buy_count: 63
user_id: 33802383, buy_count: 9
user_id: 3380259, buy_count: 11
user_id: 33808787, buy_count: 12
user_id: 33816024, buy_count: 14
user_id: 33824579, buy_count: 4
user_id: 33829137, buy_count: 2
user_id: 33838299, buy_count: 4
user_id: 3384843, buy_count: 8
user_id: 33852986, buy_count: 6
user_id: 33859718, buy_count: 1
user_id: 33909374, buy_count: 3
user_id: 33934755, buy_count: 4
user_id: 33940605, buy_count: 1
user_id: 33956087, buy_count: 4
user_id: 33984927, buy_count: 72
user_id: 33987590, buy_count: 7
user_id: 34014128, buy_count: 3
user_id: 34064404, buy_count: 4
user_id: 34104714, buy_count: 9
user_id: 34105528, buy_count: 9
user_id: 34127078, buy_count: 3
user_id: 34148166, buy_count: 7
user_id: 34163245, buy_count: 8
user_id: 34166947, buy_count: 11
user_id: 34187941, buy_count: 24
user_id: 34194469, buy_count: 13
user_id: 34195604, buy_count: 2
user_id: 34202353, buy_count: 10
user_id: 34232226, buy_count: 3
user_id: 3423779, buy_count: 10
user_id: 34251089, buy_count: 3
user_id: 34294025, buy_count: 3
user_id: 34301104, buy_count: 5
user_id: 34313030, buy_count: 4
user_id: 34318191, buy_count: 9
user_id: 34320306, buy_count: 9
user_id: 34346607, buy_count: 5
user_id: 34358449, buy_count: 7
user_id: 34391377, buy_count: 5
user_id: 34393089, buy_count: 18
user_id: 34399720, buy_count: 2
user_id: 34403746, buy_count: 19
user_id: 34404169, buy_count: 5
user_id: 34413445, buy_count: 5
user_id: 34424883, buy_count: 87
user_id: 34426955, buy_count: 2
user_id: 3442818, buy_count: 47
user_id: 34442641, buy_count: 16
user_id: 34453652, buy_count: 39
user_id: 3447448, buy_count: 1
user_id: 34475118, buy_count: 7
user_id: 34477360, buy_count: 12
user_id: 34495668, buy_count: 20
user_id: 34553782, buy_count: 4
user_id: 34565215, buy_count: 24
user_id: 34566759, buy_count: 8
user_id: 34576265, buy_count: 10
user_id: 34578527, buy_count: 17
user_id: 34598350, buy_count: 1
user_id: 34604818, buy_count: 3
user_id: 34605051, buy_count: 11
user_id: 3460631, buy_count: 24
user_id: 34611680, buy_count: 47
user_id: 34648649, buy_count: 13
user_id: 3466367, buy_count: 3
user_id: 34665001, buy_count: 24
user_id: 3468674, buy_count: 8
user_id: 34693663, buy_count: 2
user_id: 34702432, buy_count: 1
user_id: 34723367, buy_count: 40
user_id: 34731828, buy_count: 2
user_id: 34757104, buy_count: 4
user_id: 34761884, buy_count: 4
user_id: 34769733, buy_count: 4
user_id: 34771223, buy_count: 9
user_id: 34795094, buy_count: 9
user_id: 34798610, buy_count: 4
user_id: 34798858, buy_count: 14
user_id: 34806909, buy_count: 5
user_id: 3482403, buy_count: 10
user_id: 34891822, buy_count: 6
user_id: 34933963, buy_count: 2
user_id: 34948661, buy_count: 7
user_id: 3495324, buy_count: 1
user_id: 34994624, buy_count: 4
user_id: 34997471, buy_count: 2
user_id: 35014928, buy_count: 11
user_id: 35019298, buy_count: 7
user_id: 35048740, buy_count: 1
user_id: 35050906, buy_count: 1
user_id: 35074988, buy_count: 3
user_id: 35087975, buy_count: 5
user_id: 3508821, buy_count: 14
user_id: 35095494, buy_count: 21
user_id: 35096341, buy_count: 3
user_id: 35112986, buy_count: 3
user_id: 3512329, buy_count: 12
user_id: 35126807, buy_count: 10
user_id: 35148772, buy_count: 7
user_id: 3519280, buy_count: 34
user_id: 35193012, buy_count: 6
user_id: 35202757, buy_count: 6
user_id: 35205411, buy_count: 20
user_id: 35254146, buy_count: 3
user_id: 35264701, buy_count: 7
user_id: 35272739, buy_count: 9
user_id: 35277878, buy_count: 1
user_id: 35306096, buy_count: 242
user_id: 35324602, buy_count: 12
user_id: 35338207, buy_count: 93
user_id: 35342036, buy_count: 1
user_id: 35354529, buy_count: 4
user_id: 35389479, buy_count: 100
user_id: 35399865, buy_count: 3
user_id: 35427753, buy_count: 1
user_id: 35428862, buy_count: 10
user_id: 3543407, buy_count: 6
user_id: 35465102, buy_count: 10
user_id: 35465890, buy_count: 1
user_id: 35473939, buy_count: 7
user_id: 35474544, buy_count: 32
user_id: 35525691, buy_count: 5
user_id: 35527078, buy_count: 2
user_id: 355287, buy_count: 4
user_id: 35534976, buy_count: 14
user_id: 35603682, buy_count: 7
user_id: 35604043, buy_count: 10
user_id: 35604872, buy_count: 5
user_id: 35619826, buy_count: 3
user_id: 35636139, buy_count: 2
user_id: 35639435, buy_count: 4
user_id: 35644209, buy_count: 6
user_id: 35653683, buy_count: 10
user_id: 35657002, buy_count: 4
user_id: 3566914, buy_count: 19
user_id: 35669832, buy_count: 23
user_id: 3569244, buy_count: 3
user_id: 3569918, buy_count: 3
user_id: 35699755, buy_count: 11
user_id: 35709243, buy_count: 19
user_id: 35721757, buy_count: 18
user_id: 35722058, buy_count: 11
user_id: 35739934, buy_count: 10
user_id: 35745255, buy_count: 26
user_id: 35758348, buy_count: 4
user_id: 35758737, buy_count: 16
user_id: 35773124, buy_count: 4
user_id: 3577313, buy_count: 6
user_id: 3578206, buy_count: 12
user_id: 35799041, buy_count: 13
user_id: 35806116, buy_count: 4
user_id: 35829490, buy_count: 12
user_id: 35849648, buy_count: 14
user_id: 35853904, buy_count: 11
user_id: 35860790, buy_count: 18
user_id: 35896466, buy_count: 10
user_id: 35898338, buy_count: 5
user_id: 35919625, buy_count: 8
user_id: 35921923, buy_count: 23
user_id: 35927774, buy_count: 3
user_id: 35941637, buy_count: 23
user_id: 35948167, buy_count: 10
user_id: 35967319, buy_count: 2
user_id: 35967863, buy_count: 20
user_id: 35974755, buy_count: 9
user_id: 35997460, buy_count: 10
user_id: 36005648, buy_count: 2
user_id: 3607854, buy_count: 43
user_id: 36090137, buy_count: 29
user_id: 36103708, buy_count: 3
user_id: 36110156, buy_count: 9
user_id: 36142170, buy_count: 3
user_id: 36164872, buy_count: 1
user_id: 36166284, buy_count: 19
user_id: 36172877, buy_count: 4
user_id: 36233277, buy_count: 47
user_id: 36246846, buy_count: 2
user_id: 36247519, buy_count: 6
user_id: 36247777, buy_count: 1
user_id: 36250912, buy_count: 10
user_id: 36306202, buy_count: 6
user_id: 36308952, buy_count: 1
user_id: 3631290, buy_count: 4
user_id: 36320937, buy_count: 1
user_id: 3632278, buy_count: 15
user_id: 36339188, buy_count: 45
user_id: 36360174, buy_count: 4
user_id: 36404374, buy_count: 6
user_id: 36417444, buy_count: 10
user_id: 36430492, buy_count: 1
user_id: 36445695, buy_count: 4
user_id: 36450170, buy_count: 20
user_id: 36457777, buy_count: 2
user_id: 36471333, buy_count: 7
user_id: 36481168, buy_count: 3
user_id: 36497409, buy_count: 23
user_id: 36508157, buy_count: 39
user_id: 36513563, buy_count: 64
user_id: 36517589, buy_count: 16
user_id: 36519979, buy_count: 5
user_id: 36525698, buy_count: 8
user_id: 36542583, buy_count: 36
user_id: 36560243, buy_count: 6
user_id: 36561036, buy_count: 7
user_id: 36564172, buy_count: 6
user_id: 365699, buy_count: 3
user_id: 36574688, buy_count: 22
user_id: 36582945, buy_count: 26
user_id: 36593288, buy_count: 30
user_id: 3662776, buy_count: 44
user_id: 36648599, buy_count: 2
user_id: 36673681, buy_count: 21
user_id: 36703106, buy_count: 21
user_id: 3671315, buy_count: 76
user_id: 36713639, buy_count: 1
user_id: 3671520, buy_count: 23
user_id: 36724667, buy_count: 43
user_id: 36738292, buy_count: 21
user_id: 36751669, buy_count: 9
user_id: 36757197, buy_count: 5
user_id: 36760677, buy_count: 1
user_id: 36764652, buy_count: 19
user_id: 36808723, buy_count: 12
user_id: 36863326, buy_count: 7
user_id: 36885666, buy_count: 21
user_id: 36886776, buy_count: 13
user_id: 36904941, buy_count: 11
user_id: 36912686, buy_count: 2
user_id: 36918674, buy_count: 82
user_id: 36932158, buy_count: 10
user_id: 36936257, buy_count: 5
user_id: 3694961, buy_count: 115
user_id: 36953591, buy_count: 5
user_id: 3695398, buy_count: 13
user_id: 36964346, buy_count: 17
user_id: 37004434, buy_count: 2
user_id: 37008188, buy_count: 16
user_id: 37017723, buy_count: 32
user_id: 37019520, buy_count: 1
user_id: 37054928, buy_count: 17
user_id: 37064529, buy_count: 13
user_id: 37073011, buy_count: 1
user_id: 3709994, buy_count: 6
user_id: 37120790, buy_count: 24
user_id: 3712578, buy_count: 17
user_id: 3714513, buy_count: 6
user_id: 37167350, buy_count: 4
user_id: 37184570, buy_count: 5
user_id: 37206341, buy_count: 12
user_id: 37208119, buy_count: 31
user_id: 37209969, buy_count: 1
user_id: 37218187, buy_count: 11
user_id: 37238566, buy_count: 3
user_id: 37271419, buy_count: 33
user_id: 37275754, buy_count: 11
user_id: 37305183, buy_count: 11
user_id: 37309352, buy_count: 39
user_id: 3731463, buy_count: 15
user_id: 37338448, buy_count: 7
user_id: 37357777, buy_count: 15
user_id: 37402030, buy_count: 56
user_id: 37405144, buy_count: 7
user_id: 37426111, buy_count: 29
user_id: 37447725, buy_count: 7
user_id: 37456519, buy_count: 7
user_id: 37474821, buy_count: 1
user_id: 37485293, buy_count: 6
user_id: 37545822, buy_count: 8
user_id: 37552619, buy_count: 12
user_id: 37554907, buy_count: 35
user_id: 37557912, buy_count: 2
user_id: 37563035, buy_count: 8
user_id: 37573814, buy_count: 13
user_id: 37600724, buy_count: 14
user_id: 37601526, buy_count: 20
user_id: 37627350, buy_count: 12
user_id: 3763394, buy_count: 9
user_id: 37638767, buy_count: 2
user_id: 37648682, buy_count: 14
user_id: 37652869, buy_count: 9
user_id: 37671999, buy_count: 16
user_id: 37690066, buy_count: 6
user_id: 37701876, buy_count: 35
user_id: 37708452, buy_count: 5
user_id: 37709773, buy_count: 2
user_id: 37711820, buy_count: 6
user_id: 37737164, buy_count: 2
user_id: 37766845, buy_count: 8
user_id: 37779911, buy_count: 1
user_id: 37780288, buy_count: 25
user_id: 37817890, buy_count: 1
user_id: 37820897, buy_count: 2
user_id: 37844114, buy_count: 20
user_id: 37880189, buy_count: 69
user_id: 3789630, buy_count: 5
user_id: 3791755, buy_count: 1
user_id: 37923588, buy_count: 1
user_id: 3792677, buy_count: 15
user_id: 37950224, buy_count: 14
user_id: 37951207, buy_count: 2
user_id: 3796254, buy_count: 5
user_id: 37970818, buy_count: 17
user_id: 37981108, buy_count: 44
user_id: 37993178, buy_count: 3
user_id: 37995555, buy_count: 5
user_id: 38010001, buy_count: 11
user_id: 38011304, buy_count: 6
user_id: 38016396, buy_count: 4
user_id: 38019351, buy_count: 4
user_id: 38048555, buy_count: 16
user_id: 38067964, buy_count: 4
user_id: 38103038, buy_count: 9
user_id: 38138471, buy_count: 5
user_id: 38141991, buy_count: 5
user_id: 38173093, buy_count: 1
user_id: 38181340, buy_count: 8
user_id: 38190551, buy_count: 6
user_id: 38219792, buy_count: 17
user_id: 38222533, buy_count: 30
user_id: 38223900, buy_count: 2
user_id: 38227021, buy_count: 8
user_id: 38269947, buy_count: 10
user_id: 38294231, buy_count: 2
user_id: 38306238, buy_count: 1
user_id: 3830694, buy_count: 30
user_id: 38357931, buy_count: 16
user_id: 38373526, buy_count: 13
user_id: 38387226, buy_count: 3
user_id: 3840121, buy_count: 46
user_id: 38478428, buy_count: 16
user_id: 38479843, buy_count: 13
user_id: 38481691, buy_count: 4
user_id: 38487066, buy_count: 2
user_id: 38526756, buy_count: 17
user_id: 38538148, buy_count: 1
user_id: 38546869, buy_count: 20
user_id: 38556307, buy_count: 13
user_id: 38580934, buy_count: 45
user_id: 38588481, buy_count: 22
user_id: 38597498, buy_count: 3
user_id: 38638142, buy_count: 12
user_id: 38642555, buy_count: 10
user_id: 3864501, buy_count: 4
user_id: 38673719, buy_count: 8
user_id: 38699008, buy_count: 7
user_id: 38711762, buy_count: 21
user_id: 38727575, buy_count: 4
user_id: 38767724, buy_count: 1
user_id: 38782215, buy_count: 14
user_id: 3878869, buy_count: 6
user_id: 3880359, buy_count: 3
user_id: 38839327, buy_count: 45
user_id: 38855741, buy_count: 4
user_id: 38869693, buy_count: 6
user_id: 38885211, buy_count: 11
user_id: 38897535, buy_count: 20
user_id: 38913959, buy_count: 8
user_id: 38915660, buy_count: 4
user_id: 38935686, buy_count: 17
user_id: 38949342, buy_count: 7
user_id: 38965559, buy_count: 3
user_id: 38968501, buy_count: 30
user_id: 38968550, buy_count: 4
user_id: 38997101, buy_count: 3
user_id: 39017588, buy_count: 4
user_id: 39039752, buy_count: 16
user_id: 39066078, buy_count: 15
user_id: 39079609, buy_count: 11
user_id: 39090755, buy_count: 37
user_id: 39095072, buy_count: 5
user_id: 39096760, buy_count: 2
user_id: 39108941, buy_count: 19
user_id: 39112469, buy_count: 6
user_id: 39128743, buy_count: 6
user_id: 39141608, buy_count: 13
user_id: 3914310, buy_count: 4
user_id: 3919761, buy_count: 4
user_id: 39201973, buy_count: 9
user_id: 39222343, buy_count: 19
user_id: 39248540, buy_count: 1
user_id: 3927253, buy_count: 2
user_id: 39280271, buy_count: 11
user_id: 39283381, buy_count: 21
user_id: 39301597, buy_count: 26
user_id: 39321004, buy_count: 4
user_id: 39324037, buy_count: 24
user_id: 39331817, buy_count: 6
user_id: 39367110, buy_count: 26
user_id: 39368828, buy_count: 2
user_id: 39379065, buy_count: 7
user_id: 39395202, buy_count: 14
user_id: 39413973, buy_count: 24
user_id: 39416908, buy_count: 12
user_id: 39420666, buy_count: 25
user_id: 39421120, buy_count: 1
user_id: 39427521, buy_count: 9
user_id: 39430343, buy_count: 37
user_id: 39431130, buy_count: 9
user_id: 39441936, buy_count: 2
user_id: 39445216, buy_count: 20
user_id: 39454183, buy_count: 18
user_id: 3945782, buy_count: 1
user_id: 39470978, buy_count: 9
user_id: 39497489, buy_count: 38
user_id: 39526193, buy_count: 19
user_id: 39531225, buy_count: 1
user_id: 39544337, buy_count: 14
user_id: 39576434, buy_count: 8
user_id: 39602501, buy_count: 5
user_id: 39609119, buy_count: 12
user_id: 39619583, buy_count: 6
user_id: 39630527, buy_count: 24
user_id: 39631533, buy_count: 1
user_id: 3965819, buy_count: 2
user_id: 39660335, buy_count: 19
user_id: 39675115, buy_count: 13
user_id: 39690010, buy_count: 18
user_id: 397142, buy_count: 4
user_id: 39741393, buy_count: 23
user_id: 39744838, buy_count: 3
user_id: 39751143, buy_count: 13
user_id: 39763083, buy_count: 21
user_id: 39780652, buy_count: 3
user_id: 39789593, buy_count: 6
user_id: 39825915, buy_count: 13
user_id: 39831836, buy_count: 7
user_id: 39841304, buy_count: 15
user_id: 39848859, buy_count: 7
user_id: 39849534, buy_count: 10
user_id: 39861556, buy_count: 29
user_id: 39876312, buy_count: 4
